"year","NUTS 3 CODE 2021","vald_clean","vald","type","LAU CODE","NUTS 3 CODE 2016","number","median_price_final","average_price_final"
2019,"EE004","laanenigula vald","Lääne-Nigula vald","flat",441,"EE004",83,175.57,173.36
2019,"EE004","laaneranna vald","Lääneranna vald","flat",430,"EE004",42,75.94,92.21
2019,"EE004","muhu vald","Muhu vald","flat",478,"EE004",2,415.360926284585,340.957360353461
2019,"EE004","parnu linn","Pärnu linn","flat",624,"EE004",966,1201.18,1239.7
2019,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","flat",638,"EE004",111,152.17,161.78
2019,"EE004","ruhnu vald","Ruhnu vald","flat",689,"EE004",NA,442.115,476.182
2019,"EE004","saarde vald","Saarde vald","flat",712,"EE004",47,118.58,144.98
2019,"EE004","saaremaa vald","Saaremaa vald","flat",714,"EE004",235,799,763.43
2019,"EE004","tori vald","Tori vald","flat",809,"EE004",90,605.95,604.14
2019,"EE004","vormsi vald","Vormsi vald","flat",907,"EE004",NA,442.115,476.182
2019,"EE008","antsla vald","Antsla vald","flat",142,"EE008",40,63.24,95.25
2019,"EE008","elva vald","Elva vald","flat",171,"EE008",148,446.93,528.08
2019,"EE008","jogeva vald","Jõgeva vald","flat",247,"EE008",190,248.76,242.11
2019,"EE008","kambja vald","Kambja vald","flat",283,"EE008",203,1358.64,1293.93
2019,"EE008","kanepi vald","Kanepi vald","flat",284,"EE008",33,150.56,169.45
2019,"EE008","kastre vald","Kastre vald","flat",291,"EE008",44,452.7,411.64
2019,"EE008","luunja vald","Luunja vald","flat",432,"EE008",98,1430.94,1372.56
2019,"EE008","mulgi vald","Mulgi vald","flat",480,"EE008",78,109.91,127.01
2019,"EE008","mustvee vald","Mustvee vald","flat",486,"EE008",21,85.18,143.76
2019,"EE008","noo vald","Nõo vald","flat",528,"EE008",22,717.01,586.85
2019,"EE008","otepaa vald","Otepää vald","flat",557,"EE008",38,318.64,469.95
2019,"EE008","peipsiaare vald","Peipsiääre vald","flat",586,"EE008",29,230.41,263.17
2019,"EE008","pohjasakala vald","Põhja-Sakala vald","flat",615,"EE008",84,166.23,172.6
2019,"EE008","poltsamaa vald","Põltsamaa vald","flat",618,"EE008",111,168.07,207.4
2019,"EE008","polva vald","Põlva vald","flat",622,"EE008",128,398.46,380.76
2019,"EE008","rapina vald","Räpina vald","flat",708,"EE008",47,119.05,170.92
2019,"EE008","rouge vald","Rõuge vald","flat",698,"EE008",35,50.57,108.83
2019,"EE008","setomaa vald","Setomaa vald","flat",732,"EE008",22,30.92,87.62
2019,"EE008","tartu linn","Tartu linn","flat",793,"EE008",2044,1438.67,1475.5
2019,"EE008","tartu vald","Tartu vald","flat",796,"EE008",209,1374.05,1169.35
2019,"EE008","torva vald","Tõrva vald","flat",824,"EE008",70,109.89,169.67
2019,"EE008","valga vald","Valga vald","flat",855,"EE008",258,120.64,146
2019,"EE008","viljandi linn","Viljandi linn","flat",897,"EE008",242,759.96,728.17
2019,"EE008","viljandi vald","Viljandi vald","flat",899,"EE008",99,266.84,269.91
2019,"EE008","voru linn","Võru linn","flat",919,"EE008",215,610.02,610.62
2019,"EE008","voru vald","Võru vald","flat",917,"EE008",75,218.12,260.91
2019,"EE009","haljala vald","Haljala vald","flat",191,"EE006",18,321.45,324.42
2019,"EE009","jarva vald","Järva vald","flat",255,"EE006",116,64.83,95.15
2019,"EE009","kadrina vald","Kadrina vald","flat",272,"EE006",56,357.88,321.1
2019,"EE009","kehtna vald","Kehtna vald","flat",293,"EE006",89,236.69,246.93
2019,"EE009","kohila vald","Kohila vald","flat",317,"EE006",59,861.18,782.03
2019,"EE009","marjamaa vald","Märjamaa vald","flat",503,"EE006",58,201.32,230.11
2019,"EE009","paide linn","Paide linn","flat",567,"EE006",154,393.34,395.95
2019,"EE009","rakvere linn","Rakvere linn","flat",663,"EE006",243,733.75,714.83
2019,"EE009","rakvere vald","Rakvere vald","flat",661,"EE006",63,296.66,355.6
2019,"EE009","rapla vald","Rapla vald","flat",668,"EE006",149,517.24,531.23
2019,"EE009","tapa vald","Tapa vald","flat",792,"EE006",200,141.09,197.87
2019,"EE009","turi vald","Türi vald","flat",834,"EE006",131,331.29,304.86
2019,"EE009","vaikemaarja vald","Väike-Maarja vald","flat",928,"EE006",93,57.44,103.53
2019,"EE009","vinni vald","Vinni vald","flat",901,"EE006",87,180.83,238.54
2019,"EE009","virunigula vald","Viru-Nigula vald","flat",903,"EE006",149,84.91,106.48
2019,"EE00A","alutaguse vald","Alutaguse vald","flat",130,"EE007",31,46.62,129.77
2019,"EE00A","johvi vald","Jõhvi vald","flat",251,"EE007",332,203.92,254.96
2019,"EE00A","kohtlajarve linn","Kohtla-Järve linn","flat",321,"EE007",852,81.66,108.82
2019,"EE00A","luganuse vald","Lüganuse vald","flat",442,"EE007",153,40.45,53.41
2019,"EE00A","narva linn","Narva linn","flat",511,"EE007",762,390.63,422.41
2019,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","flat",514,"EE007",56,602.57,630.5
2019,"EE00A","sillamae linn","Sillamäe linn","flat",735,"EE007",222,203.66,238.85
2019,"EE00A","toila vald","Toila vald","flat",803,"EE007",172,96.9966666666667,146.046666666667
2020,"EE001","anija vald","Anija vald","flat",141,"EE001",64,613.72,572.38
2020,"EE001","harku vald","Harku vald","flat",198,"EE001",333,1837.51,1644.63
2020,"EE001","joelahtme vald","Jõelähtme vald","flat",245,"EE001",128,1803.56,1623.44
2020,"EE001","keila linn","Keila linn","flat",296,"EE001",164,1336.12,1376.29
2020,"EE001","kiili vald","Kiili vald","flat",304,"EE001",47,1877.44,1779.93
2020,"EE001","kose vald","Kose vald","flat",338,"EE001",81,876.52,875.01
2020,"EE001","kuusalu vald","Kuusalu vald","flat",353,"EE001",32,471.21,541.03
2020,"EE001","laaneharju vald","Lääne-Harju vald","flat",431,"EE001",217,495.87,509.44
2020,"EE001","loksa linn","Loksa linn","flat",424,"EE001",42,393.02,414.99
2020,"EE001","maardu linn","Maardu linn","flat",446,"EE001",181,1138.52,1153.91
2020,"EE001","raasiku vald","Raasiku vald","flat",651,"EE001",67,1180.07,1062.57
2020,"EE001","rae vald","Rae vald","flat",653,"EE001",627,2036.59,1941.23
2020,"EE001","saku vald","Saku vald","flat",718,"EE001",141,2001.6,1836.75
2020,"EE001","saue vald","Saue vald","flat",726,"EE001",473,1801.31,1626.14
2020,"EE001","tallinn","Tallinn","flat",784,"EE001",8891,2056.34,2112.54
2020,"EE001","viimsi vald","Viimsi vald","flat",890,"EE001",343,1761.24,1749.09
2020,"EE004","haademeeste vald","Häädemeeste vald","flat",214,"EE004",20,300.23,298.8
2020,"EE004","haapsalu linn","Haapsalu linn","flat",184,"EE004",179,795.11,826.66
2020,"EE004","hiiumaa vald","Hiiumaa vald","flat",205,"EE004",52,339.57,390.81
2020,"EE004","kihnu vald","Kihnu vald","flat",303,"EE004",NA,319.9,482.593
2020,"EE004","laanenigula vald","Lääne-Nigula vald","flat",441,"EE004",95,142.86,157.61
2020,"EE004","laaneranna vald","Lääneranna vald","flat",430,"EE004",50,64.46,108.88
2020,"EE004","muhu vald","Muhu vald","flat",478,"EE004",4,300.541624505929,345.547785101196
2020,"EE004","parnu linn","Pärnu linn","flat",624,"EE004",968,1201.43,1267.8
2020,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","flat",638,"EE004",102,135.68,172.95
2020,"EE004","ruhnu vald","Ruhnu vald","flat",689,"EE004",NA,319.9,482.593
2020,"EE004","saarde vald","Saarde vald","flat",712,"EE004",36,114.48,146.92
2020,"EE004","saaremaa vald","Saaremaa vald","flat",714,"EE004",212,865.76,786.38
2020,"EE004","tori vald","Tori vald","flat",809,"EE004",90,609.21,669.12
2020,"EE004","vormsi vald","Vormsi vald","flat",907,"EE004",NA,319.9,482.593
2020,"EE008","antsla vald","Antsla vald","flat",142,"EE008",63,45.92,79.44
2020,"EE008","elva vald","Elva vald","flat",171,"EE008",114,449.21,530.95
2020,"EE008","jogeva vald","Jõgeva vald","flat",247,"EE008",190,230.09,246.38
2020,"EE008","kambja vald","Kambja vald","flat",283,"EE008",234,1492.54,1420.01
2020,"EE008","kanepi vald","Kanepi vald","flat",284,"EE008",33,110.13,181.1
2020,"EE008","kastre vald","Kastre vald","flat",291,"EE008",46,720.16,840.61
2020,"EE008","luunja vald","Luunja vald","flat",432,"EE008",84,1496.48,1417.38
2020,"EE008","mulgi vald","Mulgi vald","flat",480,"EE008",70,100.61,133.76
2020,"EE008","mustvee vald","Mustvee vald","flat",486,"EE008",24,121.95,139.92
2020,"EE008","noo vald","Nõo vald","flat",528,"EE008",24,678.17,683.66
2020,"EE008","otepaa vald","Otepää vald","flat",557,"EE008",65,324.07,427.99
2020,"EE008","peipsiaare vald","Peipsiääre vald","flat",586,"EE008",32,334.32,324.98
2020,"EE008","pohjasakala vald","Põhja-Sakala vald","flat",615,"EE008",62,206.37,200.41
2020,"EE008","poltsamaa vald","Põltsamaa vald","flat",618,"EE008",90,142.02,194.73
2020,"EE008","polva vald","Põlva vald","flat",622,"EE008",151,432.9,380.77
2020,"EE008","rapina vald","Räpina vald","flat",708,"EE008",38,115.08,181.75
2020,"EE008","rouge vald","Rõuge vald","flat",698,"EE008",23,107.63,161.38
2020,"EE008","setomaa vald","Setomaa vald","flat",732,"EE008",16,89.87,147.87
2020,"EE008","tartu linn","Tartu linn","flat",793,"EE008",1938,1591.41,1631.11
2020,"EE008","tartu vald","Tartu vald","flat",796,"EE008",381,1584.16,1410.41
2020,"EE008","torva vald","Tõrva vald","flat",824,"EE008",52,143.78,188.94
2020,"EE008","valga vald","Valga vald","flat",855,"EE008",221,151.9,180.41
2020,"EE008","viljandi linn","Viljandi linn","flat",897,"EE008",245,801.69,831.65
2020,"EE008","viljandi vald","Viljandi vald","flat",899,"EE008",108,238.91,277.35
2020,"EE008","voru linn","Võru linn","flat",919,"EE008",251,580,580.28
2020,"EE008","voru vald","Võru vald","flat",917,"EE008",81,191.82,248.95
2020,"EE009","haljala vald","Haljala vald","flat",191,"EE006",28,332.19,315.19
2020,"EE009","jarva vald","Järva vald","flat",255,"EE006",88,106.02,131.83
2020,"EE009","kadrina vald","Kadrina vald","flat",272,"EE006",47,397.2,330.04
2020,"EE009","kehtna vald","Kehtna vald","flat",293,"EE006",78,164.16,193.81
2020,"EE009","kohila vald","Kohila vald","flat",317,"EE006",36,874.77,788.26
2020,"EE009","marjamaa vald","Märjamaa vald","flat",503,"EE006",56,249.54,279.74
2020,"EE009","paide linn","Paide linn","flat",567,"EE006",178,418.03,421.7
2020,"EE009","rakvere linn","Rakvere linn","flat",663,"EE006",224,733.69,731.23
2020,"EE009","rakvere vald","Rakvere vald","flat",661,"EE006",58,367.55,378.3
2020,"EE009","rapla vald","Rapla vald","flat",668,"EE006",129,664.57,640.99
2020,"EE009","tapa vald","Tapa vald","flat",792,"EE006",203,142.43,207.26
2020,"EE009","turi vald","Türi vald","flat",834,"EE006",96,261.94,266.99
2020,"EE009","vaikemaarja vald","Väike-Maarja vald","flat",928,"EE006",73,83.1,157.02
2020,"EE009","vinni vald","Vinni vald","flat",901,"EE006",77,109.41,257
2020,"EE009","virunigula vald","Viru-Nigula vald","flat",903,"EE006",94,89.7,115.1
2020,"EE00A","alutaguse vald","Alutaguse vald","flat",130,"EE007",30,86.46,173.95
2020,"EE00A","johvi vald","Jõhvi vald","flat",251,"EE007",276,239.88,284.15
2020,"EE00A","kohtlajarve linn","Kohtla-Järve linn","flat",321,"EE007",751,85.65,109.28
2020,"EE00A","luganuse vald","Lüganuse vald","flat",442,"EE007",120,45.93,57.76
2020,"EE00A","narva linn","Narva linn","flat",511,"EE007",675,401.25,432.52
2020,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","flat",514,"EE007",77,635.59,719.75
2020,"EE00A","sillamae linn","Sillamäe linn","flat",735,"EE007",226,192.09,220.81
2020,"EE00A","toila vald","Toila vald","flat",803,"EE007",142,124.09,171.953333333333
2021,"EE001","anija vald","Anija vald","flat",141,"EE001",101,811.86,762.25
2021,"EE001","harku vald","Harku vald","flat",198,"EE001",443,2018.44,1998.37
2021,"EE001","joelahtme vald","Jõelähtme vald","flat",245,"EE001",148,1982.28,1901.87
2021,"EE001","keila linn","Keila linn","flat",296,"EE001",182,1475.12,1521.87
2021,"EE001","kiili vald","Kiili vald","flat",304,"EE001",67,2015.17,1934.18
2021,"EE001","kose vald","Kose vald","flat",338,"EE001",106,787.12,867.47
2021,"EE001","kuusalu vald","Kuusalu vald","flat",353,"EE001",55,760.14,707.46
2021,"EE001","laaneharju vald","Lääne-Harju vald","flat",431,"EE001",349,568.42,597.46
2021,"EE001","loksa linn","Loksa linn","flat",424,"EE001",56,409.33,413.27
2021,"EE001","maardu linn","Maardu linn","flat",446,"EE001",329,1282.05,1287.46
2021,"EE001","raasiku vald","Raasiku vald","flat",651,"EE001",74,1302.45,1301.73
2021,"EE001","rae vald","Rae vald","flat",653,"EE001",568,2221.49,2157.65
2021,"EE001","saku vald","Saku vald","flat",718,"EE001",159,1878.67,1845.22
2021,"EE001","saue vald","Saue vald","flat",726,"EE001",435,1791.98,1679.86
2021,"EE001","tallinn","Tallinn","flat",784,"EE001",10920,2225.47,2358.88
2021,"EE001","viimsi vald","Viimsi vald","flat",890,"EE001",358,1997.27,1988.71
2021,"EE004","haademeeste vald","Häädemeeste vald","flat",214,"EE004",23,492.13,490.08
2021,"EE004","haapsalu linn","Haapsalu linn","flat",184,"EE004",231,944.58,1034.8
2021,"EE004","hiiumaa vald","Hiiumaa vald","flat",205,"EE004",64,459.3,465.4
2021,"EE004","kihnu vald","Kihnu vald","flat",303,"EE004",NA,475.715,610.28
2021,"EE004","laanenigula vald","Lääne-Nigula vald","flat",441,"EE004",88,231.36,238.22
2021,"EE004","laaneranna vald","Lääneranna vald","flat",430,"EE004",72,76.2,109.2
2021,"EE004","muhu vald","Muhu vald","flat",478,"EE004",NA,446.927661462451,436.974639689257
2021,"EE004","parnu linn","Pärnu linn","flat",624,"EE004",1253,1353.85,1483.5
2021,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","flat",638,"EE004",124,233.56,247.07
2021,"EE004","ruhnu vald","Ruhnu vald","flat",689,"EE004",NA,475.715,610.28
2021,"EE004","saarde vald","Saarde vald","flat",712,"EE004",46,152.03,210.2
2021,"EE004","saaremaa vald","Saaremaa vald","flat",714,"EE004",256,973.76,970.46
2021,"EE004","tori vald","Tori vald","flat",809,"EE004",150,830,853.87
2021,"EE004","vormsi vald","Vormsi vald","flat",907,"EE004",NA,475.715,610.28
2021,"EE008","antsla vald","Antsla vald","flat",142,"EE008",71,53.62,92.52
2021,"EE008","elva vald","Elva vald","flat",171,"EE008",138,558.52,623.08
2021,"EE008","jogeva vald","Jõgeva vald","flat",247,"EE008",213,329.29,335.42
2021,"EE008","kambja vald","Kambja vald","flat",283,"EE008",221,1495.25,1435.59
2021,"EE008","kanepi vald","Kanepi vald","flat",284,"EE008",31,175.44,230.24
2021,"EE008","kastre vald","Kastre vald","flat",291,"EE008",93,1035.61,1048.22
2021,"EE008","luunja vald","Luunja vald","flat",432,"EE008",174,1686.39,1649.09
2021,"EE008","mulgi vald","Mulgi vald","flat",480,"EE008",104,116.55,177.91
2021,"EE008","mustvee vald","Mustvee vald","flat",486,"EE008",36,148.01,226.61
2021,"EE008","noo vald","Nõo vald","flat",528,"EE008",61,1318.68,1078.62
2021,"EE008","otepaa vald","Otepää vald","flat",557,"EE008",73,490.15,712.44
2021,"EE008","peipsiaare vald","Peipsiääre vald","flat",586,"EE008",31,318.47,339.02
2021,"EE008","pohjasakala vald","Põhja-Sakala vald","flat",615,"EE008",88,191.72,219.19
2021,"EE008","poltsamaa vald","Põltsamaa vald","flat",618,"EE008",125,240.96,294.77
2021,"EE008","polva vald","Põlva vald","flat",622,"EE008",154,449.19,492.58
2021,"EE008","rapina vald","Räpina vald","flat",708,"EE008",64,125.49,219.68
2021,"EE008","rouge vald","Rõuge vald","flat",698,"EE008",19,115.61,142.12
2021,"EE008","setomaa vald","Setomaa vald","flat",732,"EE008",20,61.12,110.32
2021,"EE008","tartu linn","Tartu linn","flat",793,"EE008",2603,1764.71,1846.21
2021,"EE008","tartu vald","Tartu vald","flat",796,"EE008",406,1703.78,1566.19
2021,"EE008","torva vald","Tõrva vald","flat",824,"EE008",74,247.4,262.79
2021,"EE008","valga vald","Valga vald","flat",855,"EE008",292,205.77,232.4
2021,"EE008","viljandi linn","Viljandi linn","flat",897,"EE008",327,1000,1027.38
2021,"EE008","viljandi vald","Viljandi vald","flat",899,"EE008",126,372.36,397.36
2021,"EE008","voru linn","Võru linn","flat",919,"EE008",293,714.29,732.52
2021,"EE008","voru vald","Võru vald","flat",917,"EE008",76,409.94,435.17
2021,"EE009","haljala vald","Haljala vald","flat",191,"EE006",39,172.41,279.82
2021,"EE009","jarva vald","Järva vald","flat",255,"EE006",118,99.22,134.66
2021,"EE009","kadrina vald","Kadrina vald","flat",272,"EE006",61,388.35,368.73
2021,"EE009","kehtna vald","Kehtna vald","flat",293,"EE006",81,295.86,292.5
2021,"EE009","kohila vald","Kohila vald","flat",317,"EE006",58,1087.37,970.81
2021,"EE009","marjamaa vald","Märjamaa vald","flat",503,"EE006",92,268.65,325.6
2021,"EE009","paide linn","Paide linn","flat",567,"EE006",191,554.41,521.9
2021,"EE009","rakvere linn","Rakvere linn","flat",663,"EE006",297,954.55,942.58
2021,"EE009","rakvere vald","Rakvere vald","flat",661,"EE006",74,461.86,508.03
2021,"EE009","rapla vald","Rapla vald","flat",668,"EE006",148,736.14,702.72
2021,"EE009","tapa vald","Tapa vald","flat",792,"EE006",238,235.97,280.43
2021,"EE009","turi vald","Türi vald","flat",834,"EE006",119,390.95,383.18
2021,"EE009","vaikemaarja vald","Väike-Maarja vald","flat",928,"EE006",96,134.92,162.51
2021,"EE009","vinni vald","Vinni vald","flat",901,"EE006",76,224.18,297.03
2021,"EE009","virunigula vald","Viru-Nigula vald","flat",903,"EE006",192,147.07,180.47
2021,"EE00A","alutaguse vald","Alutaguse vald","flat",130,"EE007",34,146.58,234.62
2021,"EE00A","johvi vald","Jõhvi vald","flat",251,"EE007",392,291.44,329.76
2021,"EE00A","kohtlajarve linn","Kohtla-Järve linn","flat",321,"EE007",923,98.52,130.98
2021,"EE00A","luganuse vald","Lüganuse vald","flat",442,"EE007",167,38.27,56.08
2021,"EE00A","narva linn","Narva linn","flat",511,"EE007",992,435.52,473.83
2021,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","flat",514,"EE007",99,696.29,709.98
2021,"EE00A","sillamae linn","Sillamäe linn","flat",735,"EE007",309,218.98,250.09
2021,"EE00A","toila vald","Toila vald","flat",803,"EE007",197.666666666667,158.763333333333,206.82
2022,"EE001","anija vald","Anija vald","flat",141,"EE001",62,1078.7,984.45
2022,"EE001","harku vald","Harku vald","flat",198,"EE001",439,2313.13,2283.48
2022,"EE001","joelahtme vald","Jõelähtme vald","flat",245,"EE001",161,2439.8,2493.78
2022,"EE001","keila linn","Keila linn","flat",296,"EE001",236,2247.98,2232
2022,"EE001","kiili vald","Kiili vald","flat",304,"EE001",74,2581.3,2272.34
2022,"EE001","kose vald","Kose vald","flat",338,"EE001",88,1106.81,1021.55
2022,"EE001","kuusalu vald","Kuusalu vald","flat",353,"EE001",52,885.67,851.75
2022,"EE001","laaneharju vald","Lääne-Harju vald","flat",431,"EE001",262,907.1,922.42
2022,"EE001","loksa linn","Loksa linn","flat",424,"EE001",64,620.79,595.97
2022,"EE001","maardu linn","Maardu linn","flat",446,"EE001",190,1632.26,1619.96
2022,"EE001","raasiku vald","Raasiku vald","flat",651,"EE001",49,1743.46,1679.03
2022,"EE001","rae vald","Rae vald","flat",653,"EE001",480,2660.21,2631.76
2022,"EE001","saku vald","Saku vald","flat",718,"EE001",164,2287.83,2264.88
2022,"EE001","saue vald","Saue vald","flat",726,"EE001",446,2214.38,2111.38
2022,"EE001","tallinn","Tallinn","flat",784,"EE001",9662,2754.39,2891.71
2022,"EE001","viimsi vald","Viimsi vald","flat",890,"EE001",403,2474.11,2502.51
2022,"EE004","haademeeste vald","Häädemeeste vald","flat",214,"EE004",19,600.46,608.46
2022,"EE004","haapsalu linn","Haapsalu linn","flat",184,"EE004",210,1255.09,1353.57
2022,"EE004","hiiumaa vald","Hiiumaa vald","flat",205,"EE004",43,619.83,693.73
2022,"EE004","kihnu vald","Kihnu vald","flat",303,"EE004",NA,610.145,771.667
2022,"EE004","laanenigula vald","Lääne-Nigula vald","flat",441,"EE004",112,229.67,291.07
2022,"EE004","laaneranna vald","Lääneranna vald","flat",430,"EE004",68,160.74,183.77
2022,"EE004","muhu vald","Muhu vald","flat",478,"EE004",NA,573.222786758893,552.531476183211
2022,"EE004","parnu linn","Pärnu linn","flat",624,"EE004",1029,1806.45,1916.27
2022,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","flat",638,"EE004",97,279.85,297.41
2022,"EE004","ruhnu vald","Ruhnu vald","flat",689,"EE004",NA,610.145,771.667
2022,"EE004","saarde vald","Saarde vald","flat",712,"EE004",41,260.3,303.02
2022,"EE004","saaremaa vald","Saaremaa vald","flat",714,"EE004",291,1048.95,1055.01
2022,"EE004","tori vald","Tori vald","flat",809,"EE004",107,1005.69,1014.36
2022,"EE004","vormsi vald","Vormsi vald","flat",907,"EE004",NA,610.145,771.667
2022,"EE008","antsla vald","Antsla vald","flat",142,"EE008",88,146.69,202.88
2022,"EE008","elva vald","Elva vald","flat",171,"EE008",122,725.79,800.41
2022,"EE008","jogeva vald","Jõgeva vald","flat",247,"EE008",216,387,394.7
2022,"EE008","kambja vald","Kambja vald","flat",283,"EE008",244,1831.79,1754.05
2022,"EE008","kanepi vald","Kanepi vald","flat",284,"EE008",50,142.33,204.91
2022,"EE008","kastre vald","Kastre vald","flat",291,"EE008",111,1821.81,1583.51
2022,"EE008","luunja vald","Luunja vald","flat",432,"EE008",111,2007.77,1914.67
2022,"EE008","mulgi vald","Mulgi vald","flat",480,"EE008",94,158.04,219.5
2022,"EE008","mustvee vald","Mustvee vald","flat",486,"EE008",27,191.33,245.94
2022,"EE008","noo vald","Nõo vald","flat",528,"EE008",65,1514.99,1417.88
2022,"EE008","otepaa vald","Otepää vald","flat",557,"EE008",46,701.3,816.89
2022,"EE008","peipsiaare vald","Peipsiääre vald","flat",586,"EE008",38,281.23,384.32
2022,"EE008","pohjasakala vald","Põhja-Sakala vald","flat",615,"EE008",74,342.99,336.55
2022,"EE008","poltsamaa vald","Põltsamaa vald","flat",618,"EE008",105,412.37,387.2
2022,"EE008","polva vald","Põlva vald","flat",622,"EE008",151,678.73,695.94
2022,"EE008","rapina vald","Räpina vald","flat",708,"EE008",56,275.21,307.51
2022,"EE008","rouge vald","Rõuge vald","flat",698,"EE008",25,118.38,255.38
2022,"EE008","setomaa vald","Setomaa vald","flat",732,"EE008",22,71,165.54
2022,"EE008","tartu linn","Tartu linn","flat",793,"EE008",2520,2157.46,2217.68
2022,"EE008","tartu vald","Tartu vald","flat",796,"EE008",341,1934.14,1819.09
2022,"EE008","torva vald","Tõrva vald","flat",824,"EE008",63,139.75,240.01
2022,"EE008","valga vald","Valga vald","flat",855,"EE008",266,247.79,281.05
2022,"EE008","viljandi linn","Viljandi linn","flat",897,"EE008",292,1341.62,1482.54
2022,"EE008","viljandi vald","Viljandi vald","flat",899,"EE008",93,427.42,457.25
2022,"EE008","voru linn","Võru linn","flat",919,"EE008",228,949.32,937.89
2022,"EE008","voru vald","Võru vald","flat",917,"EE008",65,412.7,443.01
2022,"EE009","haljala vald","Haljala vald","flat",191,"EE006",35,255.1,446.74
2022,"EE009","jarva vald","Järva vald","flat",255,"EE006",129,133.33,192.61
2022,"EE009","kadrina vald","Kadrina vald","flat",272,"EE006",49,569.62,561.39
2022,"EE009","kehtna vald","Kehtna vald","flat",293,"EE006",83,314.84,350.11
2022,"EE009","kohila vald","Kohila vald","flat",317,"EE006",52,1328.93,1224.18
2022,"EE009","marjamaa vald","Märjamaa vald","flat",503,"EE006",75,359.52,446.12
2022,"EE009","paide linn","Paide linn","flat",567,"EE006",172,739.94,723.59
2022,"EE009","rakvere linn","Rakvere linn","flat",663,"EE006",238,1177.5,1155.3
2022,"EE009","rakvere vald","Rakvere vald","flat",661,"EE006",67,628.49,661.33
2022,"EE009","rapla vald","Rapla vald","flat",668,"EE006",181,1124.26,1086.13
2022,"EE009","tapa vald","Tapa vald","flat",792,"EE006",207,321.89,368.69
2022,"EE009","turi vald","Türi vald","flat",834,"EE006",129,485.44,515.65
2022,"EE009","vaikemaarja vald","Väike-Maarja vald","flat",928,"EE006",123,171.57,209.2
2022,"EE009","vinni vald","Vinni vald","flat",901,"EE006",81,334.82,402.28
2022,"EE009","virunigula vald","Viru-Nigula vald","flat",903,"EE006",178,184.36,223
2022,"EE00A","alutaguse vald","Alutaguse vald","flat",130,"EE007",45,145.99,200.63
2022,"EE00A","johvi vald","Jõhvi vald","flat",251,"EE007",349,387.21,421.78
2022,"EE00A","kohtlajarve linn","Kohtla-Järve linn","flat",321,"EE007",1039,136.24,181.97
2022,"EE00A","luganuse vald","Lüganuse vald","flat",442,"EE007",192,61.91,87.52
2022,"EE00A","narva linn","Narva linn","flat",511,"EE007",939,500,548.56
2022,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","flat",514,"EE007",77,906.1,848.04
2022,"EE00A","sillamae linn","Sillamäe linn","flat",735,"EE007",295,273.81,306.49
2022,"EE00A","toila vald","Toila vald","flat",803,"EE007",195.333333333333,198.37,236.643333333333
2023,"EE001","anija vald","Anija vald","flat",141,"EE001",71,1139.13,1187.6
2023,"EE001","harku vald","Harku vald","flat",198,"EE001",271,2788.89,2755.17
2023,"EE001","joelahtme vald","Jõelähtme vald","flat",245,"EE001",168,2810.06,2649.63
2023,"EE001","keila linn","Keila linn","flat",296,"EE001",181,2388.56,2477.68
2023,"EE001","kiili vald","Kiili vald","flat",304,"EE001",217,2859.09,2742.68
2023,"EE001","kose vald","Kose vald","flat",338,"EE001",59,1145.45,1183.92
2023,"EE001","kuusalu vald","Kuusalu vald","flat",353,"EE001",43,934.84,880.76
2023,"EE001","laaneharju vald","Lääne-Harju vald","flat",431,"EE001",194,784.96,824.15
2023,"EE001","loksa linn","Loksa linn","flat",424,"EE001",44,600.75,527.76
2023,"EE001","maardu linn","Maardu linn","flat",446,"EE001",170,1573.64,1619.25
2023,"EE001","raasiku vald","Raasiku vald","flat",651,"EE001",50,1880.75,1654.21
2023,"EE001","rae vald","Rae vald","flat",653,"EE001",435,2821.85,2793.1
2023,"EE001","saku vald","Saku vald","flat",718,"EE001",96,2216.91,2262.23
2023,"EE001","saue vald","Saue vald","flat",726,"EE001",246,2264.16,2159.65
2023,"EE001","tallinn","Tallinn","flat",784,"EE001",8568,2905.2,3082.11
2023,"EE001","viimsi vald","Viimsi vald","flat",890,"EE001",239,2722.77,2808.56
2023,"EE004","haademeeste vald","Häädemeeste vald","flat",214,"EE004",18,758.47,764.58
2023,"EE004","haapsalu linn","Haapsalu linn","flat",184,"EE004",193,1345.45,1826.4
2023,"EE004","hiiumaa vald","Hiiumaa vald","flat",205,"EE004",53,722.02,667.43
2023,"EE004","kihnu vald","Kihnu vald","flat",303,"EE004",NA,740.245,870.399
2023,"EE004","laanenigula vald","Lääne-Nigula vald","flat",441,"EE004",93,285.71,316.39
2023,"EE004","laaneranna vald","Lääneranna vald","flat",430,"EE004",51,159.76,201.66
2023,"EE004","muhu vald","Muhu vald","flat",478,"EE004",NA,695.449936956522,623.225878958658
2023,"EE004","parnu linn","Pärnu linn","flat",624,"EE004",905,1975.62,2113.34
