year,LAU_CODE,type.of.building,avg_floor_m2
2021,1904,other,84.3
2022,1904,other,84.1
2019,1907,house,117.3
2020,1907,house,117.3
2021,1907,house,117.1
2022,1907,house,117.3
2019,1907,flat,62
2020,1907,flat,62
2021,1907,flat,62
2022,1907,flat,61.9
2019,1907,other,77.1
2020,1907,other,73.8
2021,1907,other,72.7
2022,1907,other,72.7
2019,1960,house,116.3
2020,1960,house,116.1
2021,1960,house,116.2
2022,1960,house,115.9
2019,1960,flat,64.5
2020,1960,flat,64.5
2021,1960,flat,64.4
2022,1960,flat,64.3
2019,1960,other,73.3
2020,1960,other,71.6
2021,1960,other,71.6
2022,1960,other,71.6
2019,1961,house,116.6
2020,1961,house,116.6
2021,1961,house,116.4
2022,1961,house,116.5
2019,1961,flat,61.6
2020,1961,flat,61.6
2021,1961,flat,61.7
2022,1961,flat,61.7
2019,1961,other,72.1
2020,1961,other,71.9
2021,1961,other,71.9
2022,1961,other,71.9
2019,1962,house,117.7
2020,1962,house,117.5
2021,1962,house,117.6
2022,1962,house,117.9
2019,1962,flat,64.3
2020,1962,flat,64.3
2021,1962,flat,64.3
2022,1962,flat,64.5
2019,1962,other,91.7
2020,1962,other,91.7
2021,1962,other,91.7
2022,1962,other,91.7
2019,1980,house,126.5
2020,1980,house,126.5
2021,1980,house,126.7
2022,1980,house,126.9
2019,1980,flat,69.4
2020,1980,flat,69.3
2021,1980,flat,69.1
2022,1980,flat,68.6
2019,1980,other,78.4
2020,1980,other,78.2
2021,1980,other,77.8
2022,1980,other,78
2019,1981,house,117.4
2020,1981,house,117.5
2021,1981,house,117.3
2022,1981,house,117.4
2019,1981,flat,64.2
2020,1981,flat,63.8
2021,1981,flat,63.8
2022,1981,flat,63.9
2019,1981,other,88.1
2020,1981,other,86.6
2021,1981,other,87.4
2022,1981,other,88.7
2019,1982,house,117.2
2020,1982,house,117.3
2021,1982,house,117.2
2022,1982,house,117.5
2019,1982,flat,66.9
2020,1982,flat,66.9
2021,1982,flat,66.9
2022,1982,flat,66.9
2019,1982,other,88.2
2020,1982,other,87.3
2021,1982,other,87.9
2022,1982,other,87.9
2019,1983,house,120.8
2020,1983,house,120.6
2021,1983,house,120.7
2022,1983,house,120.7
2019,1983,flat,65.3
2020,1983,flat,65.2
2021,1983,flat,65.2
2022,1983,flat,65.2
2019,1983,other,61.8
2020,1983,other,61.8
2021,1983,other,61.8
2022,1983,other,61.8
2019,1984,house,116.8
2020,1984,house,116.9
2021,1984,house,116.9
2022,1984,house,116.8
2019,1984,flat,68.3
2020,1984,flat,68.2
2021,1984,flat,68.2
2022,1984,flat,68.2
2019,1984,other,88
2020,1984,other,87.6
2021,1984,other,87.1
2022,1984,other,87.1
2019,2021,house,110.8
2020,2021,house,110.6
2021,2021,house,110
2022,2021,house,110.4
2019,2021,flat,58.2
2020,2021,flat,58.2
2021,2021,flat,58.2
2022,2021,flat,58.2
2019,2021,other,87.6
2020,2021,other,87.6
2021,2021,other,87.6
2022,2021,other,88.1
2019,2023,house,109.7
2020,2023,house,108.1
2021,2023,house,107.9
2022,2023,house,107.6
2019,2023,flat,58.9
2020,2023,flat,59.1
2021,2023,flat,59.1
2022,2023,flat,59.2
2019,2023,other,68.8
2020,2023,other,69.2
2021,2023,other,68.7
2022,2023,other,68.9
2019,2026,house,111.9
2020,2026,house,111.5
2021,2026,house,111.5
2022,2026,house,111.6
2019,2026,flat,60.9
2020,2026,flat,60.9
2021,2026,flat,60
2022,2026,flat,60
2019,2026,other,78.6
2020,2026,other,78.6
2021,2026,other,78.6
2022,2026,other,80.2
2019,2029,house,110.8
2020,2029,house,111
2021,2029,house,110.6
2022,2029,house,110.8
2019,2029,flat,66.2
2020,2029,flat,66.5
2021,2029,flat,66.5
2022,2029,flat,66.4
2019,2029,other,74.9
2020,2029,other,74.9
2021,2029,other,75.2
2022,2029,other,78.1
2019,2031,house,111.8
2020,2031,house,111.5
2021,2031,house,111.4
2022,2031,house,111.5
2019,2031,flat,64.4
2020,2031,flat,64.4
2021,2031,flat,64.4
2022,2031,flat,64.2
2019,2031,other,76.9
2020,2031,other,77.2
2021,2031,other,76.9
2022,2031,other,78.6
2019,2034,house,109.5
2020,2034,house,109.2
2021,2034,house,108.9
2022,2034,house,108.9
2019,2034,flat,63.6
2020,2034,flat,63.7
2021,2034,flat,63.7
2022,2034,flat,63.7
2019,2034,other,83.4
2020,2034,other,83.4
2021,2034,other,83.4
2022,2034,other,83.5
2019,2039,house,105
2020,2039,house,105
2021,2039,house,105.8
2022,2039,house,105.1
2019,2039,flat,62.7
2020,2039,flat,62.7
2021,2039,flat,62.7
2022,2039,flat,64.5
2019,2039,other,69.6
2020,2039,other,69.6
2021,2039,other,69.3
2022,2039,other,69.3
2019,2061,house,110.8
2020,2061,house,110.9
2021,2061,house,111
2022,2061,house,111.1
2019,2061,flat,58.2
2020,2061,flat,58.7
2021,2061,flat,58.5
2022,2061,flat,58.5
2019,2061,other,85.3
2020,2061,other,85.3
2021,2061,other,85
2022,2061,other,82.7
2019,2062,house,109.4
2020,2062,house,109.2
2021,2062,house,109.1
2022,2062,house,109.1
2019,2062,flat,64.5
2020,2062,flat,64.5
2021,2062,flat,64.4
2022,2062,flat,64.5
2019,2062,other,77.8
2020,2062,other,77.6
2021,2062,other,77.8
2022,2062,other,77.7
2019,2080,house,120
2020,2080,house,119.9
2021,2080,house,119.7
2022,2080,house,119.8
2019,2080,flat,66.6
2020,2080,flat,66.6
2021,2080,flat,66.6
2022,2080,flat,66.2
2019,2080,other,72.7
2020,2080,other,73.4
2021,2080,other,73.2
2022,2080,other,73.4
2019,2081,house,116.6
2020,2081,house,116.6
2021,2081,house,116.6
2022,2081,house,116.4
2019,2081,flat,64.5
2020,2081,flat,64.5
2021,2081,flat,64.5
2022,2081,flat,64.4
2019,2081,other,66.1
2020,2081,other,66.1
2021,2081,other,68.8
2022,2081,other,68.6
2019,2082,house,116.3
2020,2082,house,116.4
2021,2082,house,116.3
2022,2082,house,116.6
2019,2082,flat,63.2
2020,2082,flat,63
2021,2082,flat,63.1
2022,2082,flat,63.1
2019,2082,other,69.9
2020,2082,other,69.9
2021,2082,other,66.5
2022,2082,other,66.5
2019,2083,house,114.7
2020,2083,house,114.8
2021,2083,house,114.9
2022,2083,house,114.6
2019,2083,flat,62.4
2020,2083,flat,62.5
2021,2083,flat,62.5
2022,2083,flat,62.5
2019,2083,other,74.5
2020,2083,other,74.5
2021,2083,other,73.9
2022,2083,other,74
2019,2084,house,115.9
2020,2084,house,115.8
2021,2084,house,115.8
2022,2084,house,115.7
2019,2084,flat,61
2020,2084,flat,61
2021,2084,flat,61
2022,2084,flat,61.1
2019,2084,other,78.3
2020,2084,other,78.8
2021,2084,other,78.8
2022,2084,other,78.8
2019,2085,house,112.5
2020,2085,house,112.6
2021,2085,house,112.5
2022,2085,house,112.7
2019,2085,flat,61.5
2020,2085,flat,61.5
2021,2085,flat,61.5
2022,2085,flat,61.5
2019,2085,other,74.4
2020,2085,other,73.3
2021,2085,other,72.7
2022,2085,other,73.3
2019,2101,house,109.3
2020,2101,house,109.3
2021,2101,house,109.1
2022,2101,house,109.6
2019,2101,flat,61
2020,2101,flat,61
2021,2101,flat,60.5
2022,2101,flat,60.9
2019,2101,other,65.4
2020,2101,other,64.9
2021,2101,other,64.9
2022,2101,other,66.1
2019,2104,house,109.7
2020,2104,house,109.9
2021,2104,house,110
2022,2104,house,109.9
2019,2104,flat,61.1
2020,2104,flat,61.1
2021,2104,flat,61.1
2022,2104,flat,61.1
2019,2104,other,89.3
2020,2104,other,89.9
2021,2104,other,90.3
2022,2104,other,90.3
2019,2121,house,119.7
2020,2121,house,119.6
2021,2121,house,119.4
2022,2121,house,119.1
2019,2121,flat,63.1
2020,2121,flat,63.2
2021,2121,flat,63.2
2022,2121,flat,63.3
2019,2121,other,79.3
2020,2121,other,77.7
2021,2121,other,79
2022,2121,other,79
2019,2132,house,116.8
2020,2132,house,116.7
2021,2132,house,116.4
2022,2132,house,116.4
2019,2132,flat,62.1
2020,2132,flat,62.4
2021,2132,flat,62.4
2022,2132,flat,62.4
2019,2132,other,79.9
2020,2132,other,79.5
2021,2132,other,78.8
2022,2132,other,78.1
2019,2161,house,113.4
2020,2161,house,113.2
2021,2161,house,113.3
2022,2161,house,113.9
2019,2161,flat,64.1
2020,2161,flat,64.1
2021,2161,flat,64.2
2022,2161,flat,64.1
2019,2161,other,72.5
2020,2161,other,72.9
2021,2161,other,73.5
2022,2161,other,73.9
2019,2180,house,112.4
2020,2180,house,112.5
2021,2180,house,112.6
2022,2180,house,112.9
2019,2180,flat,65.5
2020,2180,flat,65.3
2021,2180,flat,64.8
2022,2180,flat,64.7
2019,2180,other,74.1
2020,2180,other,73.3
2021,2180,other,72.4
2022,2180,other,72.2
2019,2181,house,113.9
2020,2181,house,113.7
2021,2181,house,113.6
2022,2181,house,113.6
2019,2181,flat,62.7
2020,2181,flat,62.6
2021,2181,flat,62.7
2022,2181,flat,62.7
2019,2181,other,74.6
2020,2181,other,74.3
2021,2181,other,73.7
2022,2181,other,73.8
2019,2182,house,113.6
2020,2182,house,114.2
2021,2182,house,114
2022,2182,house,113.9
2019,2182,flat,64.5
2020,2182,flat,64.7
2021,2182,flat,64.6
2022,2182,flat,64.7
2019,2182,other,81.1
2020,2182,other,81.4
2021,2182,other,81
2022,2182,other,84.1
2019,2183,house,114.6
2020,2183,house,114.7
2021,2183,house,114.6
2022,2183,house,114.8
2019,2183,flat,61.4
2020,2183,flat,61.4
2021,2183,flat,61.4
2022,2183,flat,61.6
2019,2183,other,78.8
2020,2183,other,78.4
2021,2183,other,77.7
2022,2183,other,78.5
2019,2184,house,116
2020,2184,house,115.9
2021,2184,house,115.9
2022,2184,house,116.3
2019,2184,flat,64.6
2020,2184,flat,64.6
2021,2184,flat,64.6
2022,2184,flat,64.7
2019,2184,other,77.8
2020,2184,other,78.4
2021,2184,other,77.9
2022,2184,other,78.8
2019,2260,house,116.1
2020,2260,house,116.2
2021,2260,house,116.4
2022,2260,house,116.5
2019,2260,flat,63.8
2020,2260,flat,63.8
2021,2260,flat,63.8
2022,2260,flat,63.9
2019,2260,other,85.5
2020,2260,other,85.5
2021,2260,other,84.5
2022,2260,other,84.5
2019,2262,house,114.9
2020,2262,house,114.9
2021,2262,house,114.8
2022,2262,house,115
2019,2262,flat,65.6
2020,2262,flat,65.6
2021,2262,flat,65.6
2022,2262,flat,65.5
2019,2262,other,64.2
2020,2262,other,64.2
2021,2262,other,64.2
2022,2262,other,64.2
2019,2280,house,120.7
2020,2280,house,120.7
2021,2280,house,120.7
2022,2280,house,120.7
2019,2280,flat,66.9
2020,2280,flat,67
2021,2280,flat,66.9
2022,2280,flat,67
2019,2280,other,78.9
2020,2280,other,79
2021,2280,other,82.7
2022,2280,other,82.8
2019,2281,house,118.9
2020,2281,house,118.8
2021,2281,house,118.7
2022,2281,house,118.7
2019,2281,flat,68.1
2020,2281,flat,67.9
2021,2281,flat,67.7
2022,2281,flat,67.6
2019,2281,other,73.8
2020,2281,other,72.9
2021,2281,other,71.6
2022,2281,other,69.9
2019,2282,house,114.6
2020,2282,house,114.6
2021,2282,house,114.8
2022,2282,house,114.9
2019,2282,flat,63.7
2020,2282,flat,63.7
2021,2282,flat,63.7
2022,2282,flat,63.7
2019,2282,other,61.5
2020,2282,other,61.5
2021,2282,other,61.3
2022,2282,other,61.3
2019,2283,house,114.9
2020,2283,house,115.1
2021,2283,house,114.8
2022,2283,house,114.9
2019,2283,flat,64.1
2020,2283,flat,64.1
2021,2283,flat,64.1
2022,2283,flat,64.1
2019,2283,other,78
2020,2283,other,77.3
2021,2283,other,77.3
2022,2283,other,77.3
2019,2284,house,121.5
2020,2284,house,121.5
2021,2284,house,121.6
2022,2284,house,121.6
2019,2284,flat,66.4
2020,2284,flat,66.4
2021,2284,flat,66.5
2022,2284,flat,66.3
2019,2284,other,73.2
2020,2284,other,72.8
2021,2284,other,72.3
2022,2284,other,74.1
2019,2303,house,110.8
2020,2303,house,111.5
2021,2303,house,111.6
2022,2303,house,111.9
2019,2303,flat,62.6
2020,2303,flat,62.6
2021,2303,flat,62.6
2022,2303,flat,62.4
2019,2303,other,87.6
2020,2303,other,92.6
2021,2303,other,92.6
2022,2303,other,92.6
2019,2305,house,116.4
2020,2305,house,116.6
2021,2305,house,116.1
2022,2305,house,116.4
2019,2305,flat,60.8
2020,2305,flat,60.8
2021,2305,flat,60.2
2022,2305,flat,60.2
2019,2305,other,57.6
2020,2305,other,57.6
2021,2305,other,61.7
2022,2305,other,61.6
2019,2309,house,115.8
2020,2309,house,116
2021,2309,house,116.5
2022,2309,house,116.6
2019,2309,flat,64.5
2020,2309,flat,64.5
2021,2309,flat,64.6
2022,2309,flat,64.7
2019,2309,other,87.8
2020,2309,other,86.5
2021,2309,other,85.8
2022,2309,other,86.8
2019,2313,house,108.1
2020,2313,house,108.3
2021,2313,house,108.2
2022,2313,house,108.2
2019,2313,flat,63.5
2020,2313,flat,63.4
2021,2313,flat,63.4
2022,2313,flat,63.4
2019,2313,other,71.9
2020,2313,other,71.9
2021,2313,other,71.9
2022,2313,other,71.9
2019,2321,house,110.2
2020,2321,house,110.1
2021,2321,house,110
2022,2321,house,109.8
2019,2321,flat,61.7
2020,2321,flat,61.7
2021,2321,flat,62.1
2022,2321,flat,62.7
2019,2321,other,56.6
2020,2321,other,56.8
2021,2321,other,56.8
2022,2321,other,56.9
2019,2326,house,107.7
2020,2326,house,107.9
2021,2326,house,107.8
2022,2326,house,109.2
2019,2326,flat,62.6
2020,2326,flat,62.6
2021,2326,flat,62.6
2022,2326,flat,62.6
2019,2326,other,78.8
2020,2326,other,78.8
2021,2326,other,78.8
2022,2326,other,76.8
2019,2361,house,103.5
2020,2361,house,103.7
2021,2361,house,103.4
2022,2361,house,103.8
2019,2361,flat,62.5
2020,2361,flat,62.5
2021,2361,flat,63.1
2022,2361,flat,63.8
2019,2361,other,70.3
2020,2361,other,70.1
2021,2361,other,70.1
2022,2361,other,70.7
2019,2380,house,117.7
2020,2380,house,117.9
2021,2380,house,117.9
2022,2380,house,117.9
2019,2380,flat,66.9
2020,2380,flat,66.5
2021,2380,flat,66.4
2022,2380,flat,66.2
2019,2380,other,62.8
2020,2380,other,62.9
2021,2380,other,62.5
2022,2380,other,62.3
2019,2401,house,121.8
2020,2401,house,121.6
2021,2401,house,121.6
2022,2401,house,121.6
2019,2401,flat,66.8
2020,2401,flat,66.8
2021,2401,flat,66.8
2022,2401,flat,66.9
2019,2401,other,68.1
2020,2401,other,67.4
2021,2401,other,68
2022,2401,other,67.7
2019,2403,house,117.2
2020,2403,house,117
2021,2403,house,117.2
2022,2403,house,116.9
2019,2403,flat,68.1
2020,2403,flat,68.1
2021,2403,flat,68.1
2022,2403,flat,68.1
2019,2403,other,93.2
2020,2403,other,93.2
2021,2403,other,93.2
2022,2403,other,93.2
2019,2404,house,120
2020,2404,house,120
2021,2404,house,120.3
2022,2404,house,120
2019,2404,flat,65.1
2020,2404,flat,65.1
2021,2404,flat,65
2022,2404,flat,65
2019,2404,other,63.6
2020,2404,other,63.6
2021,2404,other,63.6
2022,2404,other,64.7
2019,2409,house,119.4
2020,2409,house,119.2
2021,2409,house,119.2
2022,2409,house,118.9
2019,2409,flat,65.4
2020,2409,flat,65.4
2021,2409,flat,64.5
2022,2409,flat,64.6
2019,2409,other,91.7
2020,2409,other,91.7
2021,2409,other,90.8
2022,2409,other,84
2019,2417,house,118
2020,2417,house,118.2
2021,2417,house,118.2
2022,2417,house,118.1
2019,2417,flat,65.6
2020,2417,flat,65.6
2021,2417,flat,65.5
2022,2417,flat,65.5
2019,2417,other,57
2020,2417,other,57
2021,2417,other,57
2022,2417,other,58.7
2019,2418,house,107.3
2020,2418,house,107.4
2021,2418,house,107.3
2022,2418,house,107.8
2019,2418,flat,62.1
2020,2418,flat,62.1
2021,2418,flat,62.2
2022,2418,flat,62.6
2019,2418,other,103
2020,2418,other,102.7
2021,2418,other,104
2022,2418,other,104
2019,2421,house,105.7
2020,2421,house,106.3
2021,2421,house,106
2022,2421,house,106.4
2019,2421,flat,64.8
2020,2421,flat,64.9
2021,2421,flat,64.9
2022,2421,flat,65.3
2019,2421,other,71.8
2020,2421,other,72.4
2021,2421,other,72.5
2022,2421,other,72.6
2019,2422,house,102.8
2020,2422,house,103.1
2021,2422,house,103.4
2022,2422,house,103.4
2019,2422,flat,61.5
2020,2422,flat,61.5
2021,2422,flat,61.5
2022,2422,flat,61.3
2019,2422,other,77.5
2020,2422,other,77.5
2021,2422,other,77.5
2022,2422,other,77.1
2019,2425,house,108.2
2020,2425,house,106.8
2021,2425,house,107.2
2022,2425,house,107.4
2019,2425,flat,63.6
2020,2425,flat,63.6
2021,2425,flat,63.6
2022,2425,flat,63.8
2019,2425,other,90
2020,2425,other,90
2021,2425,other,90
2022,2425,other,91.7
2019,2460,house,123.2
2020,2460,house,123.3
2021,2460,house,123.7
2022,2460,house,123.5
2019,2460,flat,66
2020,2460,flat,65.8
2021,2460,flat,65.6
2022,2460,flat,65.6
2019,2460,other,59.2
2020,2460,other,59.2
2021,2460,other,59.3
2022,2460,other,59.3
2019,2462,house,104.9
2020,2462,house,104.7
2021,2462,house,104.9
2022,2462,house,104.9
2019,2462,flat,64.4
2020,2462,flat,64.5
2021,2462,flat,64.5
2022,2462,flat,64.5
2019,2462,other,82.5
2020,2462,other,83.2
2021,2462,other,81.5
2022,2462,other,87.1
2019,2463,house,117.4
2020,2463,house,117.5
2021,2463,house,117.9
2022,2463,house,117.9
2019,2463,flat,59.4
2020,2463,flat,59.4
2021,2463,flat,59.6
2022,2463,flat,59.5
2019,2463,other,83.8
2020,2463,other,83.8
2021,2463,other,82.3
2022,2463,other,82.3
2019,2480,house,125.6
2020,2480,house,125.5
2021,2480,house,125.3
2022,2480,house,125.4
2019,2480,flat,65.5
2020,2480,flat,66.5
2021,2480,flat,66.4
2022,2480,flat,66.2
2019,2480,other,66.4
2020,2480,other,65.5
2021,2480,other,64.7
2022,2480,other,62.4
2019,2481,house,116.7
2020,2481,house,116.8
2021,2481,house,116.7
2022,2481,house,116.9
2019,2481,flat,64.3
2020,2481,flat,64.3
2021,2481,flat,64.3
2022,2481,flat,64.3
2019,2481,other,73.4
2020,2481,other,72.7
2021,2481,other,73
2022,2481,other,71.9
2019,2482,house,119.2
2020,2482,house,119.2
2021,2482,house,119
2022,2482,house,118.9
2019,2482,flat,67.1
2020,2482,flat,67
2021,2482,flat,67
2022,2482,flat,65.8
2019,2482,other,71.5
2020,2482,other,71.3
2021,2482,other,71.9
2022,2482,other,71.8
2019,2505,house,110.7
2020,2505,house,110.4
2021,2505,house,110.3
2022,2505,house,110.4
2019,2505,flat,58.2
2020,2505,flat,58.2
2021,2505,flat,58.2
2022,2505,flat,58.2
2019,2505,other,84.1
2020,2505,other,82.9
2021,2505,other,82.7
2022,2505,other,82.1
2019,2506,house,103.2
2020,2506,house,102.9
2021,2506,house,102.6
2022,2506,house,98.6
2019,2506,flat,62.9
2020,2506,flat,62.9
2021,2506,flat,62.9
2022,2506,flat,63
2019,2506,other,63
2020,2506,other,63
2021,2506,other,63
2022,2506,other,63.4
2019,2510,house,98.2
2020,2510,house,98.5
2021,2510,house,98.4
2022,2510,house,98.4
2019,2510,flat,62.2
2020,2510,flat,62.2
2021,2510,flat,62.2
2022,2510,flat,62.2
2019,2510,other,73.9
2020,2510,other,74.6
2021,2510,other,74.6
2022,2510,other,75.1
2019,2513,house,112.1
2020,2513,house,112.1
2021,2513,house,112
2022,2513,house,112.2
2019,2513,flat,61.5
2020,2513,flat,61.5
2021,2513,flat,61.4
2022,2513,flat,61.4
2019,2513,other,72
2020,2513,other,72.2
2021,2513,other,72.2
2022,2513,other,72.2
2019,2514,house,112.9
2020,2514,house,112.8
2021,2514,house,112.9
2022,2514,house,113.2
2019,2514,flat,63.8
2020,2514,flat,63.8
2021,2514,flat,63.8
2022,2514,flat,63.8
2019,2514,other,74.3
2020,2514,other,70.9
2021,2514,other,70.9
2022,2514,other,72.4
2019,2518,house,113.5
2020,2518,house,113.2
2021,2518,house,113
2022,2518,house,112.8
2019,2518,flat,61.5
2020,2518,flat,61.6
2021,2518,flat,61.6
2022,2518,flat,61.6
2019,2518,other,67.8
2020,2518,other,67.6
2021,2518,other,67.8
2022,2518,other,67.8
2019,2521,house,107.7
2020,2521,house,107.9
2021,2521,house,107.5
2022,2521,house,107.5
2019,2521,flat,60.5
2020,2521,flat,60.5
2021,2521,flat,60.5
2022,2521,flat,60.4
2019,2521,other,75.9
2020,2521,other,75.9
2021,2521,other,75.9
2022,2521,other,75.6
2019,2523,house,111.2
2020,2523,house,110.9
2021,2523,house,110.6
2022,2523,house,110.6
2019,2523,flat,62.8
2020,2523,flat,62.8
2021,2523,flat,63.3
2022,2523,flat,63.4
2019,2523,other,71.6
2020,2523,other,71.6
2021,2523,other,71.6
2022,2523,other,71.9
2019,2560,house,112.2
2020,2560,house,112.2
2021,2560,house,112.3
2022,2560,house,112.4
2019,2560,flat,61.4
2020,2560,flat,61.4
2021,2560,flat,61.4
2022,2560,flat,61.4
2019,2560,other,58.8
2020,2560,other,58.8
2021,2560,other,59.2
2022,2560,other,59.2
2019,2580,house,117.7
2020,2580,house,117.6
2021,2580,house,117.4
2022,2580,house,117.4
2019,2580,flat,66.9
2020,2580,flat,66.8
2021,2580,flat,66.6
2022,2580,flat,66.2
2019,2580,other,75.6
2020,2580,other,75.5
2021,2580,other,75.5
2022,2580,other,74.8
2019,2581,house,116.4
2020,2581,house,116.5
2021,2581,house,116.4
2022,2581,house,116.5
2019,2581,flat,63.4
2020,2581,flat,63.4
2021,2581,flat,63.3
2022,2581,flat,63.3
2019,2581,other,75.2
2020,2581,other,74.7
2021,2581,other,73.9
2022,2581,other,74
2019,2582,house,116.4
2020,2582,house,115.3
2021,2582,house,115.4
2022,2582,house,115.3
2019,2582,flat,66.5
2020,2582,flat,65.6
2021,2582,flat,65.5
2022,2582,flat,65.5
2019,2582,other,90.5
2020,2582,other,90.5
2021,2582,other,90.5
2022,2582,other,90.5
2019,2583,house,112.5
2020,2583,house,112.6
2021,2583,house,112.4
2022,2583,house,112.7
2019,2583,flat,65.1
2020,2583,flat,65.1
2021,2583,flat,65.1
2022,2583,flat,65.1
2019,2583,other,51.3
2020,2583,other,51.3
2021,2583,other,51.3
2022,2583,other,51.8
2019,2584,house,113
2020,2584,house,113.3
2021,2584,house,113.3
2022,2584,house,113.3
2019,2584,flat,62.9
2020,2584,flat,63.3
2021,2584,flat,63.3
2022,2584,flat,63.4
2019,2584,other,62.9
2020,2584,other,60.6
2021,2584,other,60.7
2022,2584,other,60.5
2023,114,house,124.2
2024,114,house,124.4
2023,114,flat,67.4
2024,114,flat,67.4
2023,114,other,86.3
2024,114,other,86.3
2023,115,house,123.3
2024,115,house,123.2
2023,115,flat,67.1
2024,115,flat,66.4
2023,115,other,52.7
2024,115,other,79.9
2023,117,house,124.1
2024,117,house,124.2
2023,117,flat,68.7
2024,117,flat,68.7
2023,117,other,64.1
2024,117,other,63.8
2023,120,house,107.7
2024,120,house,107.7
2023,120,flat,65.2
2024,120,flat,65.1
2023,120,other,83.8
2024,120,other,83.4
2023,123,house,123.2
2024,123,house,123.4
2023,123,flat,66.8
2024,123,flat,65.8
2023,123,other,68
2024,123,other,68
2023,125,house,121.4
2024,125,house,121.6
2023,125,flat,72.3
2024,125,flat,72.2
2023,125,other,77.1
2024,125,other,74.9
2023,126,house,123
2024,126,house,122.4
2023,126,flat,66.4
2024,126,flat,66.4
2023,126,other,71.6
2024,126,other,72.5
2023,127,house,123.6
2024,127,house,123.7
2023,127,flat,69.2
2024,127,flat,68.3
2023,127,other,61.3
2024,127,other,65.7
2023,128,house,128.8
2024,128,house,128.9
2023,128,flat,70.6
2024,128,flat,70.6
2023,128,other,71.8
2024,128,other,71.8
2023,136,house,115.7
2024,136,house,115.7
2023,136,flat,66.9
2024,136,flat,66.4
2023,136,other,74.6
2024,136,other,75
2023,138,house,119.7
2024,138,house,119.7
2023,138,flat,72.1
2024,138,flat,71.3
2023,138,other,67.3
2024,138,other,66.9
2023,139,house,120.7
2024,139,house,120.3
2023,139,flat,66.3
2024,139,flat,65.9
2023,139,other,55.5
2024,139,other,56.7
2023,140,house,118.8
2024,140,house,119.7
2023,140,flat,56.7
2024,140,flat,57.2
