"nuts","sex","year","measure","value","level"
"SE21","men",2008,"average_salary",25645,"nuts2"
"SE21","men",2009,"average_salary",26222,"nuts2"
"SE21","men",2010,"average_salary",26627,"nuts2"
"SE21","men",2011,"average_salary",27108,"nuts2"
"SE21","men",2012,"average_salary",27964,"nuts2"
"SE21","men",2013,"average_salary",28899,"nuts2"
"SE21","men",2014,"average_salary",29617,"nuts2"
"SE21","men",2015,"average_salary",30238,"nuts2"
"SE21","men",2016,"average_salary",30922,"nuts2"
"SE21","men",2017,"average_salary",31605,"nuts2"
"SE21","men",2018,"average_salary",32308,"nuts2"
"SE21","men",2019,"average_salary",32900,"nuts2"
"SE21","men",2020,"average_salary",33674,"nuts2"
"SE21","men",2021,"average_salary",34412,"nuts2"
"SE21","men",2022,"average_salary",35065,"nuts2"
"SE21","men",2023,"average_salary",36346,"nuts2"
"SE21","men",2024,"average_salary",37491,"nuts2"
"SE21","total",2007,"average_salary",22182,"nuts2"
"SE21","total",2008,"average_salary",23643,"nuts2"
"SE21","total",2009,"average_salary",24492,"nuts2"
"SE21","total",2010,"average_salary",24988,"nuts2"
"SE21","total",2011,"average_salary",25517,"nuts2"
"SE21","total",2012,"average_salary",26071,"nuts2"
"SE21","total",2013,"average_salary",27035,"nuts2"
"SE21","total",2014,"average_salary",27877,"nuts2"
"SE21","total",2015,"average_salary",28625,"nuts2"
"SE21","total",2016,"average_salary",29578,"nuts2"
"SE21","total",2017,"average_salary",30403,"nuts2"
"SE21","total",2018,"average_salary",31211,"nuts2"
"SE21","total",2019,"average_salary",32021,"nuts2"
"SE21","total",2020,"average_salary",32867,"nuts2"
"SE21","total",2021,"average_salary",33738,"nuts2"
"SE21","total",2022,"average_salary",34429,"nuts2"
"SE21","total",2023,"average_salary",35580,"nuts2"
"SE21","total",2024,"average_salary",36814,"nuts2"
"SE21","women",2007,"average_salary",21635,"nuts2"
"SE21","women",2008,"average_salary",23150,"nuts2"
"SE21","women",2009,"average_salary",24066,"nuts2"
"SE21","women",2010,"average_salary",24585,"nuts2"
"SE21","women",2011,"average_salary",25122,"nuts2"
"SE21","women",2012,"average_salary",25639,"nuts2"
"SE21","women",2013,"average_salary",26615,"nuts2"
"SE21","women",2014,"average_salary",27414,"nuts2"
"SE21","women",2015,"average_salary",28205,"nuts2"
"SE21","women",2016,"average_salary",29256,"nuts2"
"SE21","women",2017,"average_salary",30054,"nuts2"
"SE21","women",2018,"average_salary",30926,"nuts2"
"SE21","women",2019,"average_salary",31773,"nuts2"
"SE21","women",2020,"average_salary",32609,"nuts2"
"SE21","women",2021,"average_salary",33584,"nuts2"
"SE21","women",2022,"average_salary",34196,"nuts2"
"SE21","women",2023,"average_salary",35358,"nuts2"
"SE21","women",2024,"average_salary",36602,"nuts2"
"SE22","men",2007,"average_salary",23375,"nuts2"
"SE22","men",2008,"average_salary",24588,"nuts2"
"SE22","men",2009,"average_salary",25350,"nuts2"
"SE22","men",2010,"average_salary",25610,"nuts2"
"SE22","men",2011,"average_salary",26124,"nuts2"
"SE22","men",2012,"average_salary",26660,"nuts2"
"SE22","men",2013,"average_salary",27513,"nuts2"
"SE22","men",2014,"average_salary",28179,"nuts2"
"SE22","men",2015,"average_salary",28831,"nuts2"
"SE22","men",2016,"average_salary",29546,"nuts2"
"SE22","men",2017,"average_salary",30367,"nuts2"
"SE22","men",2018,"average_salary",31150,"nuts2"
"SE22","men",2019,"average_salary",31946,"nuts2"
"SE22","men",2020,"average_salary",32683,"nuts2"
"SE22","men",2021,"average_salary",33490,"nuts2"
"SE22","men",2022,"average_salary",34195,"nuts2"
"SE22","men",2023,"average_salary",35300,"nuts2"
"SE22","men",2024,"average_salary",36651,"nuts2"
"SE22","total",2007,"average_salary",21732,"nuts2"
"SE22","total",2008,"average_salary",23108,"nuts2"
"SE22","total",2009,"average_salary",24006,"nuts2"
"SE22","total",2010,"average_salary",24368,"nuts2"
"SE22","total",2011,"average_salary",24870,"nuts2"
"SE22","total",2012,"average_salary",25328,"nuts2"
"SE22","total",2013,"average_salary",26301,"nuts2"
"SE22","total",2014,"average_salary",27046,"nuts2"
"SE22","total",2015,"average_salary",27900,"nuts2"
"SE22","total",2016,"average_salary",28813,"nuts2"
"SE22","total",2017,"average_salary",29681,"nuts2"
"SE22","total",2018,"average_salary",30530,"nuts2"
"SE22","total",2019,"average_salary",31412,"nuts2"
"SE22","total",2020,"average_salary",32293,"nuts2"
"SE22","total",2021,"average_salary",33099,"nuts2"
"SE22","total",2022,"average_salary",33829,"nuts2"
"SE22","total",2023,"average_salary",34988,"nuts2"
"SE22","total",2024,"average_salary",36329,"nuts2"
"SE22","women",2007,"average_salary",21326,"nuts2"
"SE22","women",2008,"average_salary",22745,"nuts2"
"SE22","women",2009,"average_salary",23663,"nuts2"
"SE22","women",2010,"average_salary",24019,"nuts2"
"SE22","women",2011,"average_salary",24553,"nuts2"
"SE22","women",2012,"average_salary",25007,"nuts2"
"SE22","women",2013,"average_salary",25970,"nuts2"
"SE22","women",2014,"average_salary",26752,"nuts2"
"SE22","women",2015,"average_salary",27621,"nuts2"
"SE22","women",2016,"average_salary",28594,"nuts2"
"SE22","women",2017,"average_salary",29470,"nuts2"
"SE22","women",2018,"average_salary",30352,"nuts2"
"SE22","women",2019,"average_salary",31231,"nuts2"
"SE22","women",2020,"average_salary",32155,"nuts2"
"SE22","women",2021,"average_salary",32990,"nuts2"
"SE22","women",2022,"average_salary",33727,"nuts2"
"SE22","women",2023,"average_salary",34884,"nuts2"
"SE22","women",2024,"average_salary",36218,"nuts2"
"SE23","men",2007,"average_salary",23535,"nuts2"
"SE23","men",2008,"average_salary",24658,"nuts2"
"SE23","men",2009,"average_salary",25503,"nuts2"
"SE23","men",2010,"average_salary",25781,"nuts2"
"SE23","men",2011,"average_salary",26340,"nuts2"
"SE23","men",2012,"average_salary",26965,"nuts2"
"SE23","men",2013,"average_salary",27668,"nuts2"
"SE23","men",2014,"average_salary",28431,"nuts2"
"SE23","men",2015,"average_salary",28947,"nuts2"
"SE23","men",2016,"average_salary",29709,"nuts2"
"SE23","men",2017,"average_salary",30638,"nuts2"
"SE23","men",2018,"average_salary",31337,"nuts2"
"SE23","men",2019,"average_salary",32234,"nuts2"
"SE23","men",2020,"average_salary",32941,"nuts2"
"SE23","men",2021,"average_salary",33641,"nuts2"
"SE23","men",2022,"average_salary",34441,"nuts2"
"SE23","men",2023,"average_salary",35600,"nuts2"
"SE23","men",2024,"average_salary",36854,"nuts2"
"SE23","total",2007,"average_salary",21673,"nuts2"
"SE23","total",2008,"average_salary",22944,"nuts2"
"SE23","total",2009,"average_salary",24008,"nuts2"
"SE23","total",2010,"average_salary",24428,"nuts2"
"SE23","total",2011,"average_salary",24991,"nuts2"
"SE23","total",2012,"average_salary",25514,"nuts2"
"SE23","total",2013,"average_salary",26349,"nuts2"
"SE23","total",2014,"average_salary",27153,"nuts2"
"SE23","total",2015,"average_salary",27902,"nuts2"
"SE23","total",2016,"average_salary",28924,"nuts2"
"SE23","total",2017,"average_salary",29847,"nuts2"
"SE23","total",2018,"average_salary",30631,"nuts2"
"SE23","total",2019,"average_salary",31594,"nuts2"
"SE23","total",2020,"average_salary",32395,"nuts2"
"SE23","total",2021,"average_salary",33179,"nuts2"
"SE23","total",2022,"average_salary",33902,"nuts2"
"SE23","total",2023,"average_salary",35098,"nuts2"
"SE23","total",2024,"average_salary",36373,"nuts2"
"SE23","women",2007,"average_salary",21225,"nuts2"
"SE23","women",2008,"average_salary",22533,"nuts2"
"SE23","women",2009,"average_salary",23666,"nuts2"
"SE23","women",2010,"average_salary",24074,"nuts2"
"SE23","women",2011,"average_salary",24666,"nuts2"
"SE23","women",2012,"average_salary",25171,"nuts2"
"SE23","women",2013,"average_salary",26029,"nuts2"
"SE23","women",2014,"average_salary",26821,"nuts2"
"SE23","women",2015,"average_salary",27633,"nuts2"
"SE23","women",2016,"average_salary",28712,"nuts2"
"SE23","women",2017,"average_salary",29632,"nuts2"
"SE23","women",2018,"average_salary",30453,"nuts2"
"SE23","women",2019,"average_salary",31414,"nuts2"
"SE23","women",2020,"average_salary",32234,"nuts2"
"SE23","women",2021,"average_salary",33049,"nuts2"
"SE23","women",2022,"average_salary",33750,"nuts2"
"SE23","women",2023,"average_salary",34957,"nuts2"
"SE23","women",2024,"average_salary",36227,"nuts2"
"SE31","men",2007,"average_salary",23093,"nuts2"
"SE31","men",2008,"average_salary",24359,"nuts2"
"SE31","men",2009,"average_salary",24965,"nuts2"
"SE31","men",2010,"average_salary",25301,"nuts2"
"SE31","men",2011,"average_salary",25699,"nuts2"
"SE31","men",2012,"average_salary",26293,"nuts2"
"SE31","men",2013,"average_salary",27050,"nuts2"
"SE31","men",2014,"average_salary",27747,"nuts2"
"SE31","men",2015,"average_salary",28174,"nuts2"
"SE31","men",2016,"average_salary",28737,"nuts2"
"SE31","men",2017,"average_salary",29364,"nuts2"
"SE31","men",2018,"average_salary",29925,"nuts2"
"SE31","men",2019,"average_salary",30450,"nuts2"
"SE31","men",2020,"average_salary",31016,"nuts2"
"SE31","men",2021,"average_salary",31699,"nuts2"
"SE31","men",2022,"average_salary",32268,"nuts2"
"SE31","men",2023,"average_salary",33183,"nuts2"
"SE31","men",2024,"average_salary",34331,"nuts2"
"SE31","total",2007,"average_salary",21274,"nuts2"
"SE31","total",2008,"average_salary",22756,"nuts2"
"SE31","total",2009,"average_salary",23559,"nuts2"
"SE31","total",2010,"average_salary",24032,"nuts2"
"SE31","total",2011,"average_salary",24496,"nuts2"
"SE31","total",2012,"average_salary",25007,"nuts2"
"SE31","total",2013,"average_salary",25809,"nuts2"
"SE31","total",2014,"average_salary",26541,"nuts2"
"SE31","total",2015,"average_salary",27202,"nuts2"
"SE31","total",2016,"average_salary",28090,"nuts2"
"SE31","total",2017,"average_salary",28805,"nuts2"
"SE31","total",2018,"average_salary",29449,"nuts2"
"SE31","total",2019,"average_salary",30180,"nuts2"
"SE31","total",2020,"average_salary",30877,"nuts2"
"SE31","total",2021,"average_salary",31663,"nuts2"
"SE31","total",2022,"average_salary",32223,"nuts2"
"SE31","total",2023,"average_salary",33247,"nuts2"
"SE31","total",2024,"average_salary",34369,"nuts2"
"SE31","women",2007,"average_salary",20846,"nuts2"
"SE31","women",2008,"average_salary",22391,"nuts2"
"SE31","women",2009,"average_salary",23234,"nuts2"
"SE31","women",2010,"average_salary",23720,"nuts2"
"SE31","women",2011,"average_salary",24219,"nuts2"
"SE31","women",2012,"average_salary",24706,"nuts2"
"SE31","women",2013,"average_salary",25530,"nuts2"
"SE31","women",2014,"average_salary",26249,"nuts2"
"SE31","women",2015,"average_salary",26965,"nuts2"
"SE31","women",2016,"average_salary",27927,"nuts2"
"SE31","women",2017,"average_salary",28662,"nuts2"
"SE31","women",2018,"average_salary",29326,"nuts2"
"SE31","women",2019,"average_salary",30100,"nuts2"
"SE31","women",2020,"average_salary",30829,"nuts2"
"SE31","women",2021,"average_salary",31659,"nuts2"
"SE31","women",2022,"average_salary",32214,"nuts2"
"SE31","women",2023,"average_salary",33273,"nuts2"
"SE31","women",2024,"average_salary",34382,"nuts2"
"SE32","men",2007,"average_salary",22573,"nuts2"
"SE32","men",2008,"average_salary",23864,"nuts2"
"SE32","men",2009,"average_salary",24526,"nuts2"
"SE32","men",2010,"average_salary",24776,"nuts2"
"SE32","men",2011,"average_salary",25255,"nuts2"
"SE32","men",2012,"average_salary",25848,"nuts2"
"SE32","men",2013,"average_salary",26565,"nuts2"
"SE32","men",2014,"average_salary",27150,"nuts2"
"SE32","men",2015,"average_salary",27650,"nuts2"
"SE32","men",2016,"average_salary",28158,"nuts2"
"SE32","men",2017,"average_salary",28740,"nuts2"
"SE32","men",2018,"average_salary",29360,"nuts2"
"SE32","men",2019,"average_salary",30048,"nuts2"
"SE32","men",2020,"average_salary",30666,"nuts2"
"SE32","men",2021,"average_salary",31287,"nuts2"
"SE32","men",2022,"average_salary",31889,"nuts2"
"SE32","men",2023,"average_salary",32903,"nuts2"
"SE32","men",2024,"average_salary",33987,"nuts2"
"SE32","total",2007,"average_salary",21391,"nuts2"
"SE32","total",2008,"average_salary",22779,"nuts2"
"SE32","total",2009,"average_salary",23562,"nuts2"
"SE32","total",2010,"average_salary",23986,"nuts2"
"SE32","total",2011,"average_salary",24459,"nuts2"
"SE32","total",2012,"average_salary",24915,"nuts2"
"SE32","total",2013,"average_salary",25712,"nuts2"
"SE32","total",2014,"average_salary",26384,"nuts2"
"SE32","total",2015,"average_salary",27155,"nuts2"
"SE32","total",2016,"average_salary",27985,"nuts2"
"SE32","total",2017,"average_salary",28658,"nuts2"
"SE32","total",2018,"average_salary",29375,"nuts2"
"SE32","total",2019,"average_salary",30082,"nuts2"
"SE32","total",2020,"average_salary",30829,"nuts2"
"SE32","total",2021,"average_salary",31539,"nuts2"
"SE32","total",2022,"average_salary",32098,"nuts2"
"SE32","total",2023,"average_salary",33165,"nuts2"
"SE32","total",2024,"average_salary",34325,"nuts2"
"SE32","women",2007,"average_salary",21092,"nuts2"
"SE32","women",2008,"average_salary",22470,"nuts2"
"SE32","women",2009,"average_salary",23337,"nuts2"
"SE32","women",2010,"average_salary",23789,"nuts2"
"SE32","women",2011,"average_salary",24249,"nuts2"
"SE32","women",2012,"average_salary",24679,"nuts2"
"SE32","women",2013,"average_salary",25495,"nuts2"
"SE32","women",2014,"average_salary",26189,"nuts2"
"SE32","women",2015,"average_salary",26994,"nuts2"
"SE32","women",2016,"average_salary",27921,"nuts2"
"SE32","women",2017,"average_salary",28627,"nuts2"
"SE32","women",2018,"average_salary",29348,"nuts2"
"SE32","women",2019,"average_salary",30113,"nuts2"
"SE32","women",2020,"average_salary",30891,"nuts2"
"SE32","women",2021,"average_salary",31604,"nuts2"
"SE32","women",2022,"average_salary",32157,"nuts2"
"SE32","women",2023,"average_salary",33264,"nuts2"
"SE32","women",2024,"average_salary",34463,"nuts2"
"SE33","men",2007,"average_salary",22631,"nuts2"
"SE33","men",2008,"average_salary",23873,"nuts2"
"SE33","men",2009,"average_salary",24543,"nuts2"
"SE33","men",2010,"average_salary",24921,"nuts2"
"SE33","men",2011,"average_salary",25438,"nuts2"
"SE33","men",2012,"average_salary",25945,"nuts2"
"SE33","men",2013,"average_salary",26729,"nuts2"
"SE33","men",2014,"average_salary",27463,"nuts2"
"SE33","men",2015,"average_salary",28055,"nuts2"
"SE33","men",2016,"average_salary",28708,"nuts2"
"SE33","men",2017,"average_salary",29258,"nuts2"
"SE33","men",2018,"average_salary",29771,"nuts2"
"SE33","men",2019,"average_salary",30392,"nuts2"
"SE33","men",2020,"average_salary",31026,"nuts2"
"SE33","men",2021,"average_salary",31677,"nuts2"
"SE33","men",2022,"average_salary",32290,"nuts2"
"SE33","men",2023,"average_salary",33493,"nuts2"
"SE33","men",2024,"average_salary",34640,"nuts2"
"SE33","total",2007,"average_salary",21514,"nuts2"
"SE33","total",2008,"average_salary",22886,"nuts2"
"SE33","total",2009,"average_salary",23730,"nuts2"
"SE33","total",2010,"average_salary",24136,"nuts2"
"SE33","total",2011,"average_salary",24616,"nuts2"
"SE33","total",2012,"average_salary",25081,"nuts2"
"SE33","total",2013,"average_salary",25888,"nuts2"
"SE33","total",2014,"average_salary",26636,"nuts2"
"SE33","total",2015,"average_salary",27382,"nuts2"
"SE33","total",2016,"average_salary",28281,"nuts2"
"SE33","total",2017,"average_salary",28900,"nuts2"
"SE33","total",2018,"average_salary",29552,"nuts2"
"SE33","total",2019,"average_salary",30281,"nuts2"
"SE33","total",2020,"average_salary",31017,"nuts2"
"SE33","total",2021,"average_salary",31804,"nuts2"
"SE33","total",2022,"average_salary",32528,"nuts2"
"SE33","total",2023,"average_salary",33694,"nuts2"
"SE33","total",2024,"average_salary",34836,"nuts2"
"SE33","women",2007,"average_salary",21202,"nuts2"
"SE33","women",2008,"average_salary",22610,"nuts2"
"SE33","women",2009,"average_salary",23495,"nuts2"
"SE33","women",2010,"average_salary",23927,"nuts2"
"SE33","women",2011,"average_salary",24378,"nuts2"
"SE33","women",2012,"average_salary",24837,"nuts2"
"SE33","women",2013,"average_salary",25637,"nuts2"
"SE33","women",2014,"average_salary",26397,"nuts2"
"SE33","women",2015,"average_salary",27175,"nuts2"
"SE33","women",2016,"average_salary",28139,"nuts2"
"SE33","women",2017,"average_salary",28786,"nuts2"
"SE33","women",2018,"average_salary",29445,"nuts2"
"SE33","women",2019,"average_salary",30246,"nuts2"
"SE33","women",2020,"average_salary",31027,"nuts2"
"SE33","women",2021,"average_salary",31851,"nuts2"
"SE33","women",2022,"average_salary",32612,"nuts2"
"SE33","women",2023,"average_salary",33757,"nuts2"
"SE33","women",2024,"average_salary",34934,"nuts2"
"SE11","men",2007,"number_empl",26190,"nuts2"
"SE11","men",2008,"number_empl",25640,"nuts2"
"SE11","men",2009,"number_empl",26540,"nuts2"
"SE11","men",2010,"number_empl",26100,"nuts2"
"SE11","men",2011,"number_empl",25910,"nuts2"
"SE11","men",2012,"number_empl",25370,"nuts2"
"SE11","men",2013,"number_empl",25620,"nuts2"
"SE11","men",2014,"number_empl",26660,"nuts2"
"SE11","men",2015,"number_empl",27720,"nuts2"
"SE11","men",2016,"number_empl",28820,"nuts2"
"SE11","men",2017,"number_empl",29340,"nuts2"
"SE11","men",2018,"number_empl",29840,"nuts2"
"SE11","men",2019,"number_empl",29910,"nuts2"
"SE11","men",2020,"number_empl",29800,"nuts2"
"SE11","men",2021,"number_empl",29910,"nuts2"
"SE11","men",2022,"number_empl",29360,"nuts2"
"SE11","men",2023,"number_empl",30710,"nuts2"
"SE11","men",2024,"number_empl",31110,"nuts2"
"SE11","total",2007,"number_empl",113690,"nuts2"
"SE11","total",2008,"number_empl",110600,"nuts2"
"SE11","total",2009,"number_empl",113170,"nuts2"
"SE11","total",2010,"number_empl",111310,"nuts2"
"SE11","total",2011,"number_empl",111650,"nuts2"
"SE11","total",2012,"number_empl",109650,"nuts2"
"SE11","total",2013,"number_empl",108510,"nuts2"
"SE11","total",2014,"number_empl",111910,"nuts2"
"SE11","total",2015,"number_empl",114730,"nuts2"
"SE11","total",2016,"number_empl",117610,"nuts2"
"SE11","total",2017,"number_empl",119120,"nuts2"
"SE11","total",2018,"number_empl",121180,"nuts2"
"SE11","total",2019,"number_empl",121190,"nuts2"
"SE11","total",2020,"number_empl",119350,"nuts2"
"SE11","total",2021,"number_empl",118440,"nuts2"
"SE11","total",2022,"number_empl",116180,"nuts2"
"SE11","total",2023,"number_empl",121130,"nuts2"
"SE11","total",2024,"number_empl",121620,"nuts2"
"SE11","women",2007,"number_empl",87250,"nuts2"
"SE11","women",2008,"number_empl",84930,"nuts2"
"SE11","women",2009,"number_empl",86900,"nuts2"
"SE11","women",2010,"number_empl",85150,"nuts2"
"SE11","women",2011,"number_empl",85740,"nuts2"
"SE11","women",2012,"number_empl",84250,"nuts2"
"SE11","women",2013,"number_empl",83080,"nuts2"
"SE11","women",2014,"number_empl",85220,"nuts2"
"SE11","women",2015,"number_empl",86930,"nuts2"
"SE11","women",2016,"number_empl",88660,"nuts2"
"SE11","women",2017,"number_empl",89860,"nuts2"
"SE11","women",2018,"number_empl",91130,"nuts2"
"SE11","women",2019,"number_empl",91070,"nuts2"
"SE11","women",2020,"number_empl",89530,"nuts2"
"SE11","women",2021,"number_empl",88450,"nuts2"
"SE11","women",2022,"number_empl",87030,"nuts2"
"SE11","women",2023,"number_empl",90330,"nuts2"
